Batting Team,Balling Team,Venue,Match Date,Over number,Score after over,Wickets after over,Inning Score
Daredevils,SRH,Delhi,"May 10 2014,
Pepsi",18,137,5,143
Daredevils,SRH,Delhi,"May 10 2014,
Pepsi",19,139,6,143
Daredevils,SRH,Delhi,"May 10 2014,
Pepsi",20,143,7,143
SRH,Daredevils,Delhi,"May 10 2014,
Pepsi",1,10,0,44
SRH,Daredevils,Delhi,"May 10 2014,
Pepsi",2,17,1,44
SRH,Daredevils,Delhi,"May 10 2014,
Pepsi",3,24,1,44
SRH,Daredevils,Delhi,"May 10 2014,
Pepsi",4,37,2,44
SRH,Daredevils,Delhi,"May 10 2014,
Pepsi",5,44,2,44
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",1,10,0,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",2,16,0,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",3,26,0,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",4,35,0,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",5,45,0,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",6,64,1,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",7,69,2,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",8,88,2,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",9,93,3,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",10,107,3,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",11,115,3,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",12,116,4,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",13,131,4,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",14,136,4,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",15,140,4,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",16,166,4,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",17,173,5,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",18,184,6,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",19,188,6,198
Kings XI,RCB,Bengaluru,"May 09 2014,
Pepsi",20,198,8,198
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",1,4,0,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",2,8,0,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",3,9,2,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",4,17,2,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",5,22,2,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",6,34,3,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",7,39,4,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",8,40,4,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",9,48,4,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",10,52,5,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",11,76,5,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",12,85,6,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",13,88,6,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",14,100,6,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",15,109,6,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",16,128,7,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",17,135,8,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",18,143,8,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",19,149,8,166
RCB,Kings XI,Bengaluru,"May 09 2014,
Pepsi",20,166,9,166
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",1,9,0,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",2,21,0,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",3,22,0,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",4,32,0,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",5,37,1,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",6,38,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",7,45,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",8,51,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",9,60,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",10,69,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",11,86,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",12,100,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",13,121,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",14,139,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",15,153,2,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",16,173,3,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",17,181,3,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",18,191,4,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",19,208,4,231
Kings XI,CSK,Cuttack,"May 07 2014,
Pepsi",20,231,4,231
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",1,5,1,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",2,8,1,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",3,13,1,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",4,21,1,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",5,34,1,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",6,46,1,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",7,53,1,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",8,61,2,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",9,72,2,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",10,85,2,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",11,90,3,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",12,98,4,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",13,103,4,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",14,114,4,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",15,119,4,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",16,127,4,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",17,144,4,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",18,159,4,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",19,168,6,187
CSK,Kings XI,Cuttack,"May 07 2014,
Pepsi",20,187,6,187
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",1,8,0,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",2,14,0,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",3,18,1,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",4,20,1,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",5,26,1,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",6,29,2,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",7,39,2,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",8,53,2,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",9,61,3,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",10,66,3,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",11,82,3,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",12,85,4,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",13,94,4,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",14,99,4,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",15,103,4,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",16,106,5,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",17,119,5,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",18,136,5,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",19,148,5,160
Daredevils,KKR,Delhi,"May 07 2014,
Pepsi",20,160,5,160
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",1,2,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",2,15,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",3,27,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",4,30,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",5,42,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",6,52,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",7,63,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",8,72,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",9,77,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",10,90,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",11,102,0,161
KKR,Daredevils,Delhi,"May 07 2014,
Pepsi",12,107,1,161
